ID	Class	Text
4925	mix	A A C A AT E ACP C C KS KS E ACP C A
4926	mix	E ACP E A ACP C C E A AT A KS KS
4927	mix	E C AT A KS KS E E A KS E A E ACP E AT AT C E E AT AT
4928	mix	AT ACP AT ACP A C C E KS ACP E ACP C C E ACP E KS E ACP AT A AT KS
4929	mix	ACP A AT AT KS AT C E E AT E AT AT C AT ACP AT E E
4930	mix	AT A A C AT AT ACP E A KS ACP AT KS AT E KS ACP KS KS E ACP
4931	mix	A AT AT C ACP E ACP E AT C A AT KS AT ACP AT C ACP KS C E ACP ACP KS A ACP ACP
4932	mix	C E E C E C AT ACP E ACP AT
4933	mix	KS C ACP C C KS E E A AT KS KS E KS A C A C A E C AT E KS ACP ACP C AT C KS A
4934	mix	C KS A ACP E AT ACP AT AT AT A ACP KS E AT AT KS AT
4935	mix	A A KS C KS ACP A ACP ACP C A C E KS E KS AT C AT A ACP E A ACP ACP E ACP E E AT E E C ACP C A KS KS KS AT
4936	mix	KS C AT E A KS ACP AT E C ACP A E C C KS AT E C C ACP ACP KS KS ACP
4937	mix	ACP AT KS ACP KS KS AT AT A E C C A A ACP AT ACP KS KS E C AT C A
4938	mix	A A AT C E AT C KS C KS C ACP A C ACP
4939	mix	C AT C ACP C AT KS A AT C C C KS ACP KS
4940	mix	ACP KS KS A KS A AT
4941	mix	E AT E E E C KS C KS KS
4942	mix	KS KS E ACP A C AT C E ACP C KS
4943	mix	E C KS C AT E A AT
4944	mix	E KS E ACP C ACP
4945	mix	A AT AT A E ACP AT
4946	mix	E KS KS A AT KS E ACP ACP C A C C
4947	mix	ACP KS C AT ACP KS AT KS E AT KS E AT C AT AT C A E ACP KS E C C
4948	mix	AT KS KS C ACP KS A
4949	mix	ACP E C KS AT ACP
4950	mix	E A C E A A ACP E E KS AT A E E KS C AT A ACP E KS
4951	mix	E A AT A C E KS A KS C AT C ACP ACP AT A E C AT ACP KS KS
4952	mix	C E C E C E KS KS ACP E AT A
4953	mix	E A C A C ACP KS E C AT ACP ACP AT A E AT AT C ACP AT C AT KS C ACP C ACP AT C C E AT
4954	mix	AT ACP KS A KS AT E ACP C C ACP ACP C KS KS E A ACP AT KS
4955	mix	A A C C AT AT C A C KS KS ACP
4956	mix	ACP C AT AT ACP KS E ACP AT
4957	mix	ACP E E AT
4958	mix	ACP A C E C C E ACP
4959	mix	A E E AT KS ACP KS ACP E ACP A AT ACP ACP ACP E AT ACP ACP C ACP AT C A A E E AT KS E KS A KS C C A ACP AT KS AT
4960	mix	C KS A C AT C A A A E A AT ACP ACP KS AT ACP KS E A E A KS A E ACP E E AT
4961	mix	E ACP KS KS A E C AT KS A C KS ACP C
4962	mix	A AT KS KS E AT C ACP AT C E ACP ACP ACP A KS A KS A
4963	mix	E AT E A E E C KS C A A E C C E C A AT E KS ACP C E E A A A C KS C A C A AT AT C ACP AT
4964	mix	AT E E A
4965	mix	C KS ACP C ACP
4966	mix	KS E KS KS E AT A KS C E ACP ACP E C A A A KS ACP AT A AT C KS E KS KS C E AT ACP
4967	mix	E ACP E KS C ACP C C E C A A E C KS ACP C A A C
4968	mix	KS KS ACP AT AT AT ACP E ACP E E E AT KS ACP A AT E A KS KS
4969	mix	ACP E KS KS ACP AT ACP ACP C E KS KS ACP
4970	mix	E ACP ACP ACP
4971	mix	A A ACP A AT AT KS C KS KS E
4972	mix	C ACP ACP KS E AT AT E KS ACP A A ACP KS E E C C KS AT A A A AT ACP KS A
4973	mix	AT KS ACP KS A A A A A KS C KS ACP AT KS KS ACP C A E ACP ACP ACP E C A E ACP
4974	mix	E E C C AT
4975	mix	E ACP E AT
4976	mix	E AT E AT A KS AT KS A C E ACP KS
4977	mix	KS KS AT KS C C A A E KS ACP AT KS C C KS ACP A C KS E AT KS A C E E A C E
4978	mix	KS E AT A E E ACP KS AT KS E C A ACP KS C C KS E E A E E AT E ACP AT E C E KS ACP E E AT
4979	mix	AT KS C E AT E A A AT E KS A C ACP AT ACP C AT C C AT A KS A A ACP KS C ACP C E KS KS KS E A A E
4980	mix	KS E E E ACP A E A C E A C ACP A KS KS ACP C KS ACP E C ACP A AT AT A KS KS A C ACP A A
4981	mix	KS C E E A E KS A AT A
4982	mix	ACP KS ACP C C AT ACP ACP A AT C KS KS A AT AT AT KS C KS AT A A C A
4983	mix	E ACP ACP E E E A C E A C ACP C C ACP C ACP KS A KS KS C A
4984	mix	A ACP A AT C AT E ACP C E
4985	mix	AT A KS C E KS E C AT KS ACP A A C E C KS AT C C E ACP C E AT C AT A ACP
4986	mix	E KS KS E AT E A C ACP KS C E KS AT C ACP AT E E KS ACP E KS KS AT C E AT E ACP ACP KS E AT KS A AT A A
4987	mix	E AT E AT KS C ACP KS E KS AT AT AT C KS A AT C E
4988	mix	ACP KS E KS E KS A AT E ACP C ACP ACP C KS KS E AT E KS AT KS AT ACP E A C AT AT C KS
4989	mix	AT A AT ACP ACP ACP AT AT C AT ACP AT AT E KS E ACP A ACP A E A E E E A AT A A C A C KS
4990	mix	KS AT AT E C AT C C ACP KS KS
4991	mix	A AT E AT A A ACP E A ACP C E KS E
4992	mix	C E ACP E
4993	mix	A KS A A AT E
4994	mix	A E C KS C A A KS E E E AT ACP E C KS AT KS
4995	mix	C A C E E C AT C C
4996	mix	KS ACP A ACP E C A AT
4997	mix	KS A A E C E A ACP KS E A C A ACP C C KS E ACP KS AT A E E E A ACP ACP ACP ACP AT ACP C E ACP E
4998	mix	E E ACP ACP A A KS C C C KS KS E E KS C AT C ACP E C
4999	mix	C AT AT E A A C E E AT ACP KS A KS A KS E C AT A A AT A A C C KS E KS E E AT ACP E C
5000	mix	AT C E KS E C A AT ACP KS KS C A C E ACP E A E C A AT ACP C C KS A AT KS E A C A KS KS KS AT ACP C A
5001	mix	C KS KS C AT A ACP AT AT KS AT C AT ACP E KS C A KS AT A ACP A AT AT AT C ACP KS A A ACP A KS AT E
5002	mix	A AT ACP A KS KS A E AT AT ACP ACP ACP E AT KS AT AT C A KS KS A C A ACP E A E
5003	mix	A AT E C KS KS E ACP AT AT ACP A C C A A KS ACP E KS C KS AT KS A KS C E KS A ACP
5004	mix	C C KS AT A ACP AT C E ACP A AT KS KS E E C ACP C A ACP KS KS A
5005	mix	ACP C E ACP KS A A AT KS A C E A KS KS AT ACP A E KS A A
5006	mix	ACP ACP AT ACP KS E KS KS E AT A AT E ACP C ACP AT C C KS C KS A ACP KS E A C AT A E KS E
5007	mix	E C A AT E E A E C AT AT KS E AT E AT AT E ACP C A C A AT A A E A AT C
5008	mix	KS C E KS A E C ACP ACP ACP C ACP AT AT E A C ACP E E E E KS E
5009	mix	AT AT C KS ACP KS AT C KS ACP
5010	mix	ACP AT AT C KS A E ACP AT E AT ACP
5011	mix	C AT KS C C KS E ACP A C A C KS ACP AT KS C C A E C A E
5012	mix	KS KS ACP E C E KS KS ACP AT KS A KS AT KS AT AT AT E
5013	mix	C C KS C A A A KS AT KS C A C A ACP KS KS
5014	mix	E ACP C ACP AT ACP KS AT
5015	mix	A AT C E
5016	mix	E AT E C C E KS KS AT E AT A E
5017	mix	C ACP C AT E A C KS KS ACP C C ACP A C ACP AT KS E E E E A
5018	mix	A AT AT A A E ACP A C E KS E ACP A A E A KS C ACP A C
5019	mix	ACP A C C ACP E A A KS C A AT
5020	mix	A AT E KS KS ACP E A C A C KS C C KS A A C C ACP C E ACP E A E E C AT KS E A A
5021	mix	E A C ACP A E A KS C E E E AT C ACP AT A E KS C ACP A C C C A E KS E KS ACP KS A
5022	mix	AT A E ACP ACP A AT A ACP ACP A E C AT A A C E ACP KS C E E A KS AT KS
5023	mix	AT AT E KS C ACP A ACP ACP E A AT E A AT KS C C ACP AT AT KS A C C E ACP KS ACP E ACP
5024	mix	A E AT ACP E AT KS AT ACP AT ACP A A AT C
5025	mix	C E E E C E AT A AT A A KS ACP C AT C KS AT C A E A AT AT
5026	mix	E KS C C AT AT C C C E E AT AT AT
5027	mix	A A C AT
5028	mix	KS KS A AT KS A ACP C AT A E E E AT E C ACP ACP AT C C AT AT AT KS AT E C ACP E A ACP A C A C C E KS
5029	mix	A ACP A C E AT ACP E
5030	mix	KS ACP C C C AT
5031	mix	KS AT A AT C KS C
5032	mix	A AT KS AT AT AT C AT AT AT A A A KS AT A A AT AT KS KS E ACP AT KS C E A C KS ACP E AT AT KS A AT A
5033	mix	C ACP C E KS A A KS KS C ACP E AT A AT A ACP ACP E ACP AT ACP AT KS E AT AT AT AT ACP
5034	mix	C C A E AT ACP E E C E A AT KS C KS C AT ACP E E AT E
5035	mix	E AT ACP E A ACP C AT C E E E C AT KS AT ACP E AT ACP E AT C ACP ACP A C AT E AT ACP KS E KS
5036	mix	E E A ACP A
5037	mix	E E ACP E A E KS KS KS E KS ACP KS C KS C E C ACP ACP AT A A AT C KS KS AT A C AT ACP AT E AT E E
5038	mix	A E E AT E C C ACP A KS KS ACP
5039	mix	E C ACP E C A A ACP E AT E KS ACP A KS ACP KS ACP E C A A
5040	mix	AT ACP AT AT KS KS A A E ACP
5041	mix	A ACP A E ACP AT KS A E AT E C A E ACP ACP E E A KS C E AT AT A E KS A E KS
5042	mix	C A A AT ACP E AT KS KS AT C ACP C AT E KS E AT AT E E ACP A A E AT KS ACP E C KS E
5043	mix	KS C AT A A A AT A ACP KS C KS E KS KS ACP KS
5044	mix	AT A E KS C AT C C KS
5045	mix	E C KS AT ACP A E AT E E E AT KS AT A E E ACP KS KS C AT C C KS ACP C C A A C C
5046	mix	AT C AT ACP ACP ACP A A E
5047	mix	ACP A A E A E ACP AT C
5048	mix	ACP KS KS A ACP AT E AT A A E C ACP A A C A E A A ACP KS ACP ACP E ACP
5049	mix	C AT A KS ACP AT ACP ACP KS AT A C ACP A AT C ACP C E KS AT KS C C C A A C A AT KS AT A
5050	mix	E E KS C KS ACP KS A ACP E AT C C AT AT AT E A AT C A ACP E E AT AT A C A ACP ACP KS ACP AT E A C
5051	mix	A KS A E C E AT E AT AT KS KS AT KS A C E ACP A AT ACP C C ACP KS C C KS KS C A A
5052	mix	C AT C C KS E C E AT A KS E AT A A E C ACP AT E A E KS A ACP ACP AT ACP A AT ACP C C A E A AT C
5053	mix	E C KS KS KS AT ACP
5054	mix	E AT E AT AT KS E AT ACP ACP ACP C KS KS A A A AT E KS AT ACP ACP E A KS AT ACP KS C ACP AT ACP KS E ACP
5055	mix	A A A AT AT C E KS ACP ACP KS ACP KS ACP A KS KS KS KS KS ACP E KS AT E ACP
5056	mix	A A AT ACP A KS ACP C ACP A C KS AT KS A ACP E
5057	mix	ACP ACP AT C E AT AT ACP E A C C AT ACP ACP E E KS E AT E ACP
5058	mix	E A AT A C E A AT A A KS C A A ACP AT KS AT A ACP ACP C A C C A E AT AT E C E E AT E
5059	mix	ACP A C AT A KS KS KS A A KS A ACP E AT C KS KS AT AT KS AT AT
5060	mix	AT ACP AT KS C C E A A AT KS A KS ACP A KS ACP A A A A KS ACP E E E C E C KS ACP AT E
5061	mix	AT E ACP E KS ACP C A C C ACP AT C C ACP
5062	mix	KS C AT E AT E A C A KS C A C AT AT C E ACP ACP E AT E ACP AT KS E C A E AT KS AT C KS
5063	mix	ACP E A ACP ACP C A KS KS C ACP KS KS AT C
5064	mix	AT E ACP KS C C AT C E C ACP A C C AT C C C ACP A A A KS C ACP C KS ACP KS A AT E
5065	mix	C AT AT A A
5066	mix	A C ACP E
5067	mix	A AT C KS C KS AT C A KS E E ACP AT ACP ACP A C ACP E
5068	mix	KS ACP E A KS ACP E KS KS ACP ACP KS KS KS C C KS E ACP C C ACP A AT C E KS AT C E E
5069	mix	ACP ACP AT A C AT
5070	mix	A KS E E C ACP E A E C KS A AT KS KS C KS ACP C KS C ACP C AT E A A ACP ACP C C KS E E AT AT
5071	mix	C ACP AT A C A ACP AT A A KS
5072	mix	E E A AT E ACP AT
5073	mix	C ACP ACP E KS ACP AT AT C C AT AT
5074	mix	C E E E AT E KS KS A A E A AT KS AT AT
5075	mix	A ACP KS AT KS A ACP A AT A A ACP KS E C C ACP AT AT C KS AT E E ACP KS AT E A AT KS
5076	mix	ACP KS KS AT KS C C AT KS KS KS A ACP C C AT KS AT AT
5077	mix	E AT C KS E E KS ACP ACP KS A A C ACP KS KS A C C A E KS E KS ACP A KS A ACP C AT A KS A KS E AT AT AT KS
5078	mix	ACP A E KS C A A E KS ACP A E E AT C KS ACP E AT A KS AT AT
5079	mix	E KS KS ACP AT AT A AT A KS A C AT A A A A KS ACP AT KS E C A A AT ACP AT A KS ACP AT KS C A C C AT A ACP
5080	mix	E ACP A A ACP KS ACP A KS AT KS
5081	mix	A A C ACP KS A
5082	mix	E ACP E A KS KS KS A AT C ACP E ACP ACP A KS A AT ACP A A ACP A C E E KS AT AT C ACP
5083	mix	A A E KS AT A AT KS A C C C C A E C ACP E C A A E C E E C AT AT C A KS
5084	mix	E C A ACP ACP E AT AT A A ACP A KS A E AT A KS KS A AT KS ACP
5085	mix	AT AT ACP C AT KS KS E AT A AT ACP KS C ACP KS AT C A C AT KS ACP ACP ACP E C ACP ACP C A AT AT ACP C KS AT AT ACP
5086	mix	A ACP AT A A ACP KS KS ACP ACP E A AT A E AT E AT ACP KS ACP A KS A C E E A ACP
5087	mix	ACP KS C C ACP E KS AT KS ACP AT A E KS C E ACP ACP AT AT A A KS KS KS KS ACP A AT A C E AT AT E E
5088	mix	AT E A A AT KS A KS AT E E C A ACP E KS E C C ACP A A A ACP ACP KS KS E ACP A A KS A ACP ACP A E E C
5089	mix	A C E AT
5090	mix	A C C E E AT AT A A AT ACP E E AT ACP E A E KS ACP C E E AT AT ACP C A E C AT A A
5091	mix	ACP KS AT A C AT KS E AT AT KS A KS A AT ACP KS E AT C ACP AT A E ACP AT C KS A
5092	mix	E E A AT AT E C A KS ACP E KS AT E C E AT AT ACP A KS AT
5093	mix	C AT E AT ACP AT ACP AT C C KS KS ACP C KS AT AT
5094	mix	A ACP ACP C A KS C KS AT A AT KS AT C AT ACP A C AT E E E A KS C KS C A A ACP ACP AT KS ACP E A E C E
5095	mix	A AT KS KS ACP A ACP ACP E KS KS E C E C ACP C
5096	mix	AT ACP E AT AT AT ACP E A E KS A ACP ACP E
5097	mix	C AT E AT KS ACP A KS C ACP C ACP ACP E KS
5098	mix	A C E E KS KS AT KS C C KS C A A C C E E KS A A C ACP ACP C C ACP ACP A ACP C KS KS AT ACP AT
5099	mix	KS AT AT ACP A E E E ACP E KS C E C AT KS AT AT E C AT C KS
5100	mix	A AT C E KS A KS ACP ACP AT ACP E AT A C AT E AT KS KS KS C AT C A E C E KS ACP E AT E
5101	mix	A KS C ACP A ACP KS ACP E E
5102	mix	C KS AT ACP KS C C AT E E E ACP AT AT AT ACP ACP KS AT ACP KS C C E ACP C AT AT KS E KS
5103	mix	AT AT ACP KS E
5104	mix	A ACP AT KS ACP ACP C AT A AT A AT KS KS C E KS ACP C ACP A ACP C ACP A
5105	mix	C KS C E KS KS E ACP KS KS A
5106	mix	A A E ACP A ACP ACP AT A A E E C KS KS KS C E C AT E A A E KS A KS C E AT A AT KS ACP E KS
5107	mix	C AT E KS C KS C ACP AT A AT C C E ACP KS C A ACP A KS AT A KS E E A C A KS AT A AT E A ACP A ACP E
5108	mix	ACP C AT ACP AT KS ACP AT ACP E A C E A ACP A AT C
5109	mix	AT E E C AT AT ACP KS E ACP AT C C KS ACP KS AT KS KS A KS E AT AT C KS A KS AT KS
5110	mix	ACP ACP E C A AT A AT A E E E ACP ACP E ACP E ACP E A AT A A C E E KS AT E C A C ACP ACP C AT AT
5111	mix	ACP ACP E A E E KS E KS C E E
5112	mix	E AT C A A C ACP ACP ACP ACP
5113	mix	KS ACP AT AT AT ACP KS KS KS KS E A C C ACP KS C KS KS A ACP ACP E ACP A E KS C ACP KS ACP C KS KS A C ACP KS
5114	mix	AT ACP C KS C A E AT ACP E KS E ACP C ACP E ACP A ACP
5115	mix	E AT C C E KS C ACP A AT E C AT KS ACP AT C C C AT AT ACP E A C ACP A KS AT A KS ACP KS KS AT A E ACP
5116	mix	KS KS ACP C KS E E ACP A A AT E ACP E E ACP E ACP E A
5117	mix	AT A KS A KS ACP C KS A AT AT ACP C KS ACP E KS ACP E A ACP AT AT C AT A ACP KS KS A C E A ACP
5118	mix	ACP E A E E
5119	mix	KS AT AT A C KS C E AT KS KS E E C AT C ACP C E
5120	mix	A AT A KS A C A A ACP KS KS AT AT ACP AT KS AT E AT AT AT ACP E ACP AT AT KS KS KS C E AT ACP E C
5121	mix	A ACP E E C E ACP E E A KS ACP AT ACP ACP KS C C C AT ACP ACP KS C A C AT C E A ACP E AT AT
5122	mix	C E A ACP E A A ACP KS A E ACP E ACP
5123	mix	A AT E KS C E E
5124	mix	E ACP KS KS C AT C AT KS E E ACP A A ACP E ACP AT C AT ACP
5125	mix	E E A KS
5126	mix	KS C C A C KS C KS ACP E E KS
5127	mix	A ACP A E AT A KS ACP E C KS E KS AT KS E A C A
5128	mix	AT E KS ACP C KS C AT C KS AT
5129	mix	ACP E AT A E C C AT A ACP C E KS ACP A E AT E A C ACP A AT
5130	mix	KS C E ACP C A AT ACP ACP KS
5131	mix	AT C A AT AT AT A C C E A C C ACP KS E ACP A A E ACP
5132	mix	C C E A E E ACP C ACP ACP C
5133	mix	C C AT ACP A KS ACP A A AT C KS KS KS E KS ACP AT ACP KS AT AT A A
5134	mix	ACP KS KS AT KS AT ACP A AT KS KS A AT KS AT C
5135	mix	AT C A AT E
5136	mix	ACP ACP KS A AT C C E ACP AT AT KS AT KS A AT KS A E ACP KS KS
5137	mix	KS AT C KS AT AT E KS
5138	mix	E C ACP AT AT AT A KS A A AT AT A E KS
5139	mix	C AT C KS C ACP E E A E AT C AT KS E A KS E A ACP C ACP AT KS C C A
5140	mix	E ACP AT E E E E C A E ACP AT KS AT C C E A A AT AT KS AT C KS ACP E E AT
5141	mix	E E A AT AT KS C C AT KS E A KS AT ACP A E A
5142	mix	C ACP KS AT E KS C C A
5143	mix	KS KS KS AT E KS ACP A KS KS KS AT ACP A AT ACP ACP E C ACP A AT A ACP A C E
5144	mix	AT A E KS ACP E ACP E A ACP KS E KS ACP AT ACP E KS AT ACP A KS ACP AT A KS ACP C A C AT C KS ACP AT KS E ACP E KS
5145	mix	ACP AT A C ACP A ACP A A AT KS A A KS AT C E C C C AT C AT E C A E ACP AT KS A KS C ACP ACP C ACP A KS KS
5146	mix	KS AT C AT AT E E ACP AT KS AT KS C E AT ACP E KS A E AT ACP AT AT E AT KS ACP ACP C C ACP E A
5147	mix	A AT C AT A AT E AT E ACP A KS AT ACP A E C E AT ACP C E AT KS ACP A
5148	mix	AT AT E E ACP ACP ACP AT C AT E E A KS KS ACP A A ACP KS C KS AT KS A A AT E E A C ACP ACP ACP C
5149	mix	E ACP C A E A KS ACP AT C KS E C A C AT A KS E AT C A AT ACP ACP A A E AT ACP AT KS C
5150	mix	A A E C AT KS C ACP ACP ACP A AT E C ACP AT KS E A
5151	mix	E A A A C A E KS AT AT E C C ACP AT C AT C
5152	mix	A KS AT AT A AT AT E KS AT ACP KS KS KS KS A AT KS KS AT KS C
5153	mix	E AT E A AT KS E E C AT E C ACP AT E C A E A ACP AT ACP AT E A C E C C E C KS C
5154	mix	AT AT KS AT ACP A KS KS E A C AT A E E C KS C A AT KS C AT E AT ACP E A
5155	mix	ACP AT A ACP A ACP C ACP AT C ACP C KS AT C E C AT E A C C ACP E A C A
5156	mix	E A A C A ACP A KS AT ACP E C C AT ACP ACP
5157	mix	ACP E AT AT AT A AT KS E ACP AT C KS KS E C C C KS ACP KS ACP KS E C E ACP ACP KS C C A A ACP ACP KS ACP ACP AT
5158	mix	KS E C C KS ACP AT AT AT KS A E E ACP C KS KS A ACP A KS E AT E AT
5159	mix	KS ACP A C A KS C ACP KS E KS ACP ACP ACP KS KS AT AT AT AT ACP E AT ACP E C ACP E E KS A AT AT A KS
5160	mix	E ACP ACP KS ACP KS E A E ACP A E A A E E ACP ACP E E A A E E AT KS C KS
5161	mix	A A KS E C AT ACP
5162	mix	E E A AT C A ACP A E AT A C A KS A C E E AT E AT ACP E E A C KS
5163	mix	E E AT C KS AT C AT C KS C AT C E E A A E E KS A C E KS AT C A ACP E A ACP A AT ACP ACP
5164	mix	A AT E A C E C C C E A E AT AT A ACP C ACP KS AT ACP A A E KS C KS
5165	mix	AT A AT KS A C KS KS KS KS C AT C KS KS KS ACP AT ACP C C AT E KS KS KS C ACP ACP C ACP ACP
5166	mix	KS E AT C AT AT KS A KS A A E AT AT A KS C E C ACP KS ACP A C
5167	mix	C KS ACP A E C KS AT E KS
5168	mix	AT E E KS A ACP AT E A E AT C AT A A KS E
5169	mix	AT ACP A KS KS A E ACP C KS ACP KS E A ACP E A ACP A A E C ACP A
5170	mix	A AT C ACP A C C E A
5171	mix	ACP AT E KS E C ACP A
5172	mix	A AT AT AT E A ACP ACP A C ACP A A KS E KS C A E KS AT C ACP AT AT ACP A KS AT E C
5173	mix	E A E E KS KS C KS AT ACP A A A A A E ACP E C ACP C AT ACP E A
5174	mix	KS ACP E ACP KS C AT ACP E C AT A A A AT AT E AT C KS E AT KS ACP AT C
5175	mix	A A C AT ACP AT C KS AT KS ACP A C ACP ACP ACP KS E A ACP C E E A KS AT C ACP C AT AT AT A
5176	mix	A C E A
5177	mix	KS AT AT AT
5178	mix	E KS A A AT ACP C A KS ACP C KS C E KS A KS KS KS C A AT AT C A A ACP ACP ACP ACP KS ACP KS KS C E ACP E
5179	mix	AT C KS A E KS KS AT KS E C KS AT ACP KS ACP KS KS AT A E AT A E A KS
5180	mix	ACP A AT A E A E C KS C KS AT AT A A E ACP ACP C E A
5181	mix	E AT KS C C A E E E KS KS ACP KS ACP KS ACP A A C E A AT KS ACP
5182	mix	A ACP AT A AT A AT C
5183	mix	A ACP C KS KS KS A AT KS C KS E ACP ACP C C AT E KS E KS C E KS KS ACP E
5184	mix	KS KS ACP C AT AT A ACP KS C A A E C KS ACP
5185	mix	AT C AT E KS C A E KS C ACP E
5186	mix	A AT C AT AT KS A AT AT KS A C
5187	mix	AT AT E KS AT E E
5188	mix	ACP KS E A KS C ACP E KS C AT
5189	mix	C KS C A E E AT A E KS C C ACP KS E A E KS KS KS C AT ACP ACP C E
5190	mix	C C A AT A C KS AT KS E E AT A A KS ACP E KS ACP ACP C KS A KS KS C KS A C AT AT AT ACP AT ACP C A A
5191	mix	ACP AT KS ACP ACP C E A E C A ACP A AT E AT A
5192	mix	E ACP AT AT ACP A ACP C A E E AT E A AT A AT A A C A A AT ACP ACP KS E C C C A ACP E ACP
5193	mix	C A ACP E C KS E KS C KS KS KS E E E ACP A E C E E A KS C KS A E
5194	mix	A AT A E C AT E KS AT AT A C ACP A AT ACP E ACP C KS KS ACP AT C E A C E C A AT KS AT AT AT
5195	mix	A AT A ACP C C C C AT AT AT A A ACP C ACP ACP ACP ACP AT KS KS KS E C AT AT C E E A KS A KS KS A
5196	mix	C ACP E ACP C E E E A A KS E AT C C
5197	mix	C AT C E E C KS A E A A E ACP ACP KS KS KS A ACP AT AT C C KS ACP E A C
5198	mix	E AT AT ACP A E C E A AT AT E C ACP AT E AT ACP AT AT KS A KS A AT C C AT A A E
5199	mix	C ACP A C
5200	mix	ACP C C A KS C E ACP A A A AT ACP ACP C KS ACP KS AT ACP KS ACP A A KS C AT A C ACP ACP KS
5201	mix	KS A AT AT AT C C AT ACP ACP ACP AT C
5202	mix	AT C C C AT KS AT C E E ACP
5203	mix	A ACP E AT C A E E KS ACP AT A A E E A E ACP ACP A
5204	mix	C ACP KS KS KS
5205	mix	A AT ACP KS AT
5206	mix	E KS KS C AT C AT E C AT C A E KS C AT ACP AT E A ACP ACP KS E ACP C C AT E KS ACP ACP AT ACP E E E C
5207	mix	C ACP A E E AT A AT A A A C ACP AT E C KS E KS KS E E AT AT KS
5208	mix	E KS A ACP AT A ACP A AT AT A C KS
5209	mix	A AT A C AT KS C A E ACP C E A C KS AT ACP KS A KS E ACP E A E E C C ACP AT
5210	mix	E KS A AT C ACP
5211	mix	A KS AT ACP A ACP AT KS AT A ACP E A E A
5212	mix	C ACP E AT E KS C C ACP ACP ACP C
5213	mix	C E C KS
5214	mix	C A AT AT KS ACP KS AT A C KS AT A
5215	mix	A C E C C A C E AT ACP AT C E AT C A AT KS ACP KS ACP KS A ACP A ACP E KS KS E AT ACP KS ACP AT
5216	mix	A A ACP A AT E E E C ACP A ACP AT ACP
5217	mix	A KS A ACP KS ACP A A KS A AT ACP KS E KS E C ACP E ACP AT KS KS ACP ACP AT KS E C KS A A AT A E A E AT E A
5218	mix	E E KS ACP AT AT ACP ACP AT A KS AT E KS AT C E KS
5219	mix	KS C E E C E C ACP ACP C E KS E
5220	mix	AT ACP KS E AT E A KS C KS KS ACP C ACP AT A ACP ACP E A ACP A ACP AT
5221	mix	KS AT KS KS A E AT AT A AT A E ACP A A C
5222	mix	E E AT E A AT KS E KS E AT KS KS
5223	mix	KS ACP E C E ACP ACP ACP KS ACP AT A AT AT C ACP E E KS AT C ACP A ACP KS E KS ACP E AT A AT C E E A KS
5224	mix	ACP A KS E C AT KS E KS ACP KS C A A C ACP KS E AT KS ACP A KS ACP A AT C
5225	mix	ACP AT E A KS
5226	mix	E C AT AT C C E ACP A KS AT KS A C A C AT ACP C KS C ACP E ACP AT C E A ACP ACP A
5227	mix	KS E AT ACP KS E C KS ACP E E KS KS ACP C ACP AT AT E E KS A E C A ACP AT KS A KS ACP A A ACP E E KS ACP KS AT
5228	mix	C AT ACP C ACP A KS KS C KS AT C AT AT E C KS C KS KS C A AT AT A C C A KS KS C E E AT KS
5229	mix	ACP C E KS A E ACP C E E KS ACP ACP ACP AT AT E KS
5230	mix	KS C A E E E AT E C E ACP A
5231	mix	ACP C A A ACP C C KS KS A A AT KS KS ACP KS E A E
5232	mix	KS ACP A C A ACP ACP AT E C KS
5233	mix	ACP C C A ACP KS A ACP A C KS E AT KS A KS AT AT ACP KS ACP AT E A KS AT C KS E A C AT E KS KS C E KS E
5234	mix	ACP C ACP E E AT C KS A KS KS KS KS A C ACP AT E A E A AT
5235	mix	ACP E KS E ACP C E ACP
5236	mix	KS ACP ACP AT E ACP E KS KS E KS E E AT AT A AT ACP AT E C AT C C A E ACP E A KS C AT KS AT AT A KS
5237	mix	A KS ACP A AT ACP C ACP KS A A A C C KS AT AT AT AT A KS E AT AT A A C E AT KS A KS A E KS AT A C
5238	mix	KS KS ACP KS KS KS E E A KS E KS E E A KS AT A C AT
5239	mix	A AT A A C E C A C C A A A C
5240	mix	ACP AT KS KS E KS E ACP KS KS E A E ACP ACP ACP A
5241	mix	E C E AT E KS C E KS A AT KS A ACP KS ACP C AT E A
5242	mix	ACP KS ACP A ACP AT A ACP ACP A ACP KS AT C E A C ACP AT E ACP A A C A A A E C A ACP E AT E E E
5243	mix	A A ACP E ACP E ACP KS KS A A KS AT KS KS KS AT C KS AT E C A AT A KS ACP AT AT
5244	mix	C E AT KS C C E C C E ACP A C C KS ACP C ACP C C C E AT KS KS
5245	mix	E A ACP A ACP ACP C ACP AT E E
5246	mix	AT KS C AT C AT AT A E A ACP KS C AT E KS KS ACP ACP AT
5247	mix	C C A AT A C KS AT
5248	mix	KS KS AT ACP KS AT ACP AT AT AT AT C A C ACP E ACP ACP ACP AT C KS ACP C C ACP E ACP KS ACP C C ACP E AT A ACP KS AT E
5249	mix	C A C ACP KS E ACP ACP ACP AT KS KS C AT KS KS AT E
5250	mix	AT ACP C AT KS E KS AT C AT
5251	mix	AT C A C ACP A AT A ACP AT C E KS ACP E ACP KS AT KS KS E KS E C KS E AT ACP ACP C
5252	mix	AT KS A ACP KS ACP KS KS C E E A KS C ACP ACP C ACP A KS KS ACP A A
5253	mix	E C AT KS KS C AT KS C C A E C ACP C E ACP
